"","ymd","ym","year","code","addr_1","aptNm","jusoJibun","price","conYear","area","floor","py","cnt"
"10622",2021-03-20,2021-03-01,"2021","11590","서울_동작","신동아","서울특별시 동작구 신대방동 360-17 신동아",56000,1993,48,11,3850,1
"10623",2021-03-21,2021-03-01,"2021","11590","서울_동작","현대","서울특별시 동작구 신대방동 707 현대",92500,1996,85,1,3591,1
"10624",2021-03-21,2021-03-01,"2021","11590","서울_동작","경남교수","서울특별시 동작구 신대방동 710 경남교수",105000,2001,85,9,4076,1
"10625",2021-03-26,2021-03-01,"2021","11590","서울_동작","보라매삼성쉐르빌","서울특별시 동작구 신대방동 395-66 보라매삼성쉐르빌",126000,2003,164,38,2535,1
"10626",2021-01-17,2021-01-01,"2021","11590","서울_동작","성원상떼빌","서울특별시 동작구 신대방동 719 성원상떼빌",118000,2006,129,16,3019,1
"10627",2021-01-01,2021-01-01,"2021","11620","서울_관악","낙성대현대아파트","서울특별시 관악구 봉천동 179-58 낙성대현대아파트",99000,1988,136,6,2402,1
"10628",2021-01-02,2021-01-01,"2021","11620","서울_관악","봉천우성","서울특별시 관악구 봉천동 1706 봉천우성",87900,2000,85,26,3413,1
"10629",2021-01-03,2021-01-01,"2021","11620","서울_관악","봉천우성","서울특별시 관악구 봉천동 1706 봉천우성",89900,2000,85,20,3490,1
"10630",2021-01-04,2021-01-01,"2021","11620","서울_관악","e편한세상서울대입구2단지","서울특별시 관악구 봉천동 1730-1 e편한세상서울대입구2단지",111000,2019,60,13,6105,1
"10631",2021-01-02,2021-01-01,"2021","11620","서울_관악","동아타운","서울특별시 관악구 봉천동 1629-2 동아타운",33500,1999,33,3,3350,1
"10632",2021-01-04,2021-01-01,"2021","11620","서울_관악","관악드림","서울특별시 관악구 봉천동 1712 관악드림",81000,2003,60,13,4455,1
"10633",2021-01-05,2021-01-01,"2021","11620","서울_관악","현대","서울특별시 관악구 봉천동 1000 현대",89900,1992,85,3,3490,1
"10634",2021-01-05,2021-01-01,"2021","11620","서울_관악","관악푸르지오","서울특별시 관악구 봉천동 1717 관악푸르지오",99500,2004,85,14,3863,1
"10635",2021-01-04,2021-01-01,"2021","11620","서울_관악","관악드림","서울특별시 관악구 봉천동 1712 관악드림",110000,2003,115,14,3157,1
"10636",2021-01-05,2021-01-01,"2021","11620","서울_관악","벽산블루밍","서울특별시 관악구 봉천동 1718 벽산블루밍",109000,2005,102,19,3526,1
"10637",2021-01-06,2021-01-01,"2021","11620","서울_관악","e편한세상서울대입구2단지","서울특별시 관악구 봉천동 1730-1 e편한세상서울대입구2단지",105000,2019,85,2,4076,1
"10638",2021-01-06,2021-01-01,"2021","11620","서울_관악","은천2단지아파트","서울특별시 관악구 봉천동 1707-1 은천2단지아파트",52000,2000,50,2,3432,1
"10639",2021-01-07,2021-01-01,"2021","11620","서울_관악","보라매삼성","서울특별시 관악구 봉천동 1698-1 보라매삼성",89300,1996,85,10,3467,1
"10640",2021-01-07,2021-01-01,"2021","11620","서울_관악","봉천동아","서울특별시 관악구 봉천동 1703 봉천동아",101500,2000,115,8,2913,1
"10641",2021-01-08,2021-01-01,"2021","11620","서울_관악","관악푸르지오","서울특별시 관악구 봉천동 1717 관악푸르지오",82000,2004,60,13,4510,1
"10642",2021-01-08,2021-01-01,"2021","11620","서울_관악","두산","서울특별시 관악구 봉천동 1708 두산",96000,2000,85,6,3727,1
"10643",2021-01-09,2021-01-01,"2021","11620","서울_관악","벽산블루밍","서울특별시 관악구 봉천동 1718 벽산블루밍",77000,2005,60,7,4235,1
"10644",2021-01-09,2021-01-01,"2021","11620","서울_관악","벽산블루밍","서울특별시 관악구 봉천동 1718 벽산블루밍",99000,2005,85,21,3844,1
"10645",2021-01-09,2021-01-01,"2021","11620","서울_관악","벽산블루밍","서울특별시 관악구 봉천동 1718 벽산블루밍",95000,2005,85,12,3688,1
"10646",2021-01-09,2021-01-01,"2021","11620","서울_관악","봉천동아","서울특별시 관악구 봉천동 1703 봉천동아",93200,2000,85,17,3618,1
"10647",2021-01-09,2021-01-01,"2021","11620","서울_관악","벽산타운II","서울특별시 관악구 봉천동 1716 벽산타운II",83500,2003,79,12,3488,1
"10648",2021-01-09,2021-01-01,"2021","11620","서울_관악","봉천동아","서울특별시 관악구 봉천동 1703 봉천동아",104500,2000,115,20,2999,1
"10649",2021-01-09,2021-01-01,"2021","11620","서울_관악","봉천동아","서울특별시 관악구 봉천동 1703 봉천동아",75000,2000,60,15,4125,1
"10650",2021-01-09,2021-01-01,"2021","11620","서울_관악","현대","서울특별시 관악구 봉천동 1000 현대",93000,1992,85,11,3611,1
"10651",2021-01-09,2021-01-01,"2021","11620","서울_관악","봉천우성","서울특별시 관악구 봉천동 1706 봉천우성",75700,2000,60,12,4164,1
"10652",2021-01-09,2021-01-01,"2021","11620","서울_관악","관악드림","서울특별시 관악구 봉천동 1712 관악드림",80000,2003,60,4,4400,1
"10653",2021-01-09,2021-01-01,"2021","11620","서울_관악","관악푸르지오","서울특별시 관악구 봉천동 1717 관악푸르지오",100500,2004,84,6,3948,1
"10654",2021-01-09,2021-01-01,"2021","11620","서울_관악","관악푸르지오","서울특별시 관악구 봉천동 1717 관악푸르지오",101900,2004,85,20,3956,1
"10655",2021-01-09,2021-01-01,"2021","11620","서울_관악","관악푸르지오","서울특별시 관악구 봉천동 1717 관악푸르지오",85000,2004,60,16,4675,1
"10656",2021-01-09,2021-01-01,"2021","11620","서울_관악","관악푸르지오","서울특별시 관악구 봉천동 1717 관악푸르지오",104000,2004,84,16,4086,1
"10657",2021-01-10,2021-01-01,"2021","11620","서울_관악","관악드림","서울특별시 관악구 봉천동 1712 관악드림",81000,2003,60,25,4455,1
"10658",2021-01-10,2021-01-01,"2021","11620","서울_관악","인헌","서울특별시 관악구 봉천동 1725 인헌",46000,1998,60,1,2530,1
"10659",2021-01-11,2021-01-01,"2021","11620","서울_관악","탑","서울특별시 관악구 봉천동 1672-10 탑",57000,2004,82,3,2294,1
"10660",2021-01-12,2021-01-01,"2021","11620","서울_관악","관악드림","서울특별시 관악구 봉천동 1712 관악드림",103000,2003,102,5,3332,1
"10661",2021-01-12,2021-01-01,"2021","11620","서울_관악","벽산블루밍","서울특별시 관악구 봉천동 1718 벽산블루밍",87000,2005,85,3,3378,1
"10662",2021-01-13,2021-01-01,"2021","11620","서울_관악","현대","서울특별시 관악구 봉천동 1000 현대",115000,1992,123,13,3085,1
"10663",2021-01-13,2021-01-01,"2021","11620","서울_관악","벽산블루밍","서울특별시 관악구 봉천동 1718 벽산블루밍",92200,2005,85,21,3580,1
"10664",2021-01-14,2021-01-01,"2021","11620","서울_관악","은천2단지아파트","서울특별시 관악구 봉천동 1707-1 은천2단지아파트",58000,2000,50,9,3828,1
"10665",2021-01-14,2021-01-01,"2021","11620","서울_관악","삼정","서울특별시 관악구 봉천동 180-261 삼정",50000,2001,83,5,1988,1
"10666",2021-01-14,2021-01-01,"2021","11620","서울_관악","관악푸르지오","서울특별시 관악구 봉천동 1717 관악푸르지오",82000,2004,60,9,4510,1
"10667",2021-01-15,2021-01-01,"2021","11620","서울_관악","인헌","서울특별시 관악구 봉천동 1725 인헌",50000,1998,60,3,2750,1
"10668",2021-01-15,2021-01-01,"2021","11620","서울_관악","WS타워","서울특별시 관악구 봉천동 463-1 WS타워",22000,2013,20,10,3630,1
"10669",2021-01-15,2021-01-01,"2021","11620","서울_관악","봉천우성","서울특별시 관악구 봉천동 1706 봉천우성",75500,2000,60,22,4152,1
"10670",2021-01-15,2021-01-01,"2021","11620","서울_관악","서울대입구삼성","서울특별시 관악구 봉천동 1591-2 서울대입구삼성",71000,1999,60,3,3905,1
"10671",2021-01-15,2021-01-01,"2021","11620","서울_관악","현대","서울특별시 관악구 봉천동 1000 현대",101000,1992,117,1,2849,1
"10672",2021-01-16,2021-01-01,"2021","11620","서울_관악","관악푸르지오","서울특별시 관악구 봉천동 1717 관악푸르지오",83500,2004,60,18,4592,1
"10673",2021-01-16,2021-01-01,"2021","11620","서울_관악","봉천우성","서울특별시 관악구 봉천동 1706 봉천우성",104200,2000,115,19,2990,1
"10674",2021-01-16,2021-01-01,"2021","11620","서울_관악","벽산블루밍","서울특별시 관악구 봉천동 1718 벽산블루밍",73000,2005,60,9,4015,1
"10675",2021-01-16,2021-01-01,"2021","11620","서울_관악","관악푸르지오","서울특별시 관악구 봉천동 1717 관악푸르지오",85450,2004,60,14,4700,1
"10676",2021-01-16,2021-01-01,"2021","11620","서울_관악","관악동부센트레빌","서울특별시 관악구 봉천동 1719 관악동부센트레빌",89900,2004,60,17,4944,1
"10677",2021-01-16,2021-01-01,"2021","11620","서울_관악","금강아미움","서울특별시 관악구 봉천동 1522-30 금강아미움",75000,2010,71,6,3486,1
"10678",2021-01-16,2021-01-01,"2021","11620","서울_관악","대동황실","서울특별시 관악구 봉천동 1699-10 대동황실",87157,2003,85,6,3384,1
"10679",2021-01-16,2021-01-01,"2021","11620","서울_관악","서희스타힐스","서울특별시 관악구 봉천동 1729 서희스타힐스",79300,2015,85,10,3079,1
"10680",2021-01-18,2021-01-01,"2021","11620","서울_관악","낙성대현대아파트","서울특별시 관악구 봉천동 179-58 낙성대현대아파트",105000,1988,136,12,2548,1
"10681",2021-01-18,2021-01-01,"2021","11620","서울_관악","봉천우성","서울특별시 관악구 봉천동 1706 봉천우성",76250,2000,60,7,4194,1
"10682",2021-01-18,2021-01-01,"2021","11620","서울_관악","보라매삼성","서울특별시 관악구 봉천동 1698-1 보라매삼성",86800,1996,85,7,3370,1
"10683",2021-01-18,2021-01-01,"2021","11620","서울_관악","e편한세상서울대입구2단지","서울특별시 관악구 봉천동 1730-1 e편한세상서울대입구2단지",133000,2019,85,8,5164,1
"10684",2021-01-18,2021-01-01,"2021","11620","서울_관악","두산","서울특별시 관악구 봉천동 1708 두산",95500,2000,85,2,3708,1
"10685",2021-01-18,2021-01-01,"2021","11620","서울_관악","관악푸르지오","서울특별시 관악구 봉천동 1717 관악푸르지오",84500,2004,60,4,4647,1
"10686",2021-01-19,2021-01-01,"2021","11620","서울_관악","벽산블루밍","서울특별시 관악구 봉천동 1718 벽산블루밍",93000,2005,102,16,3009,1
"10687",2021-01-19,2021-01-01,"2021","11620","서울_관악","은천2단지아파트","서울특별시 관악구 봉천동 1707-1 은천2단지아파트",50000,2000,50,1,3300,1
"10688",2021-01-20,2021-01-01,"2021","11620","서울_관악","대영","서울특별시 관악구 봉천동 15-5 대영",34900,2014,44,3,2617,1
"10689",2021-01-20,2021-01-01,"2021","11620","서울_관악","벽산블루밍","서울특별시 관악구 봉천동 1718 벽산블루밍",107500,2005,115,15,3085,1
"10690",2021-01-20,2021-01-01,"2021","11620","서울_관악","봉천우성","서울특별시 관악구 봉천동 1706 봉천우성",72400,2000,60,3,3982,1
"10691",2021-01-21,2021-01-01,"2021","11620","서울_관악","두산","서울특별시 관악구 봉천동 1708 두산",113000,2000,115,11,3243,1
"10692",2021-01-21,2021-01-01,"2021","11620","서울_관악","e편한세상서울대입구1단지","서울특별시 관악구 봉천동 1730 e편한세상서울대입구1단지",109000,2019,60,12,5995,1
"10693",2021-01-22,2021-01-01,"2021","11620","서울_관악","e편한세상서울대입구2단지","서울특별시 관악구 봉천동 1730-1 e편한세상서울대입구2단지",107300,2019,60,7,5901,1
"10694",2021-01-22,2021-01-01,"2021","11620","서울_관악","서울대입구삼성","서울특별시 관악구 봉천동 1591-2 서울대입구삼성",71500,1999,60,7,3932,1
"10695",2021-01-22,2021-01-01,"2021","11620","서울_관악","인헌","서울특별시 관악구 봉천동 1725 인헌",51500,1998,60,3,2832,1
"10696",2021-01-22,2021-01-01,"2021","11620","서울_관악","벽산타운II","서울특별시 관악구 봉천동 1716 벽산타운II",85000,2003,79,12,3551,1
"10697",2021-01-22,2021-01-01,"2021","11620","서울_관악","현대","서울특별시 관악구 봉천동 1000 현대",73200,1992,59,13,4094,1
"10698",2021-01-22,2021-01-01,"2021","11620","서울_관악","벽산블루밍","서울특별시 관악구 봉천동 1718 벽산블루밍",96000,2005,115,1,2755,1
"10699",2021-01-23,2021-01-01,"2021","11620","서울_관악","관악푸르지오","서울특별시 관악구 봉천동 1717 관악푸르지오",86000,2004,60,17,4730,1
"10700",2021-01-23,2021-01-01,"2021","11620","서울_관악","벽산블루밍","서울특별시 관악구 봉천동 1718 벽산블루밍",104500,2005,85,16,4057,1
"10701",2021-01-23,2021-01-01,"2021","11620","서울_관악","벽산블루밍","서울특별시 관악구 봉천동 1718 벽산블루밍",77800,2005,60,2,4279,1
"10702",2021-01-23,2021-01-01,"2021","11620","서울_관악","일두","서울특별시 관악구 봉천동 1021 일두",36200,1985,39,4,3063,1
"10703",2021-01-24,2021-01-01,"2021","11620","서울_관악","프라비다M","서울특별시 관악구 봉천동 893-1 프라비다M",15500,2014,16,8,3197,1
"10704",2021-01-24,2021-01-01,"2021","11620","서울_관악","보라매삼성","서울특별시 관악구 봉천동 1698-1 보라매삼성",78003,1996,85,2,3028,1
"10705",2021-01-25,2021-01-01,"2021","11620","서울_관악","두산","서울특별시 관악구 봉천동 1708 두산",109000,2000,85,19,4232,1
"10706",2021-01-25,2021-01-01,"2021","11620","서울_관악","벽산블루밍","서울특별시 관악구 봉천동 1718 벽산블루밍",80000,2005,60,18,4400,1
"10707",2021-01-25,2021-01-01,"2021","11620","서울_관악","벽산블루밍","서울특별시 관악구 봉천동 1718 벽산블루밍",80000,2005,60,18,4400,1
"10708",2021-01-25,2021-01-01,"2021","11620","서울_관악","관악동부센트레빌","서울특별시 관악구 봉천동 1719 관악동부센트레빌",88900,2004,60,6,4890,1
"10709",2021-01-25,2021-01-01,"2021","11620","서울_관악","삼성아트빌","서울특별시 관악구 봉천동 1690-163 삼성아트빌",70000,2001,102,6,2265,1
"10710",2021-01-26,2021-01-01,"2021","11620","서울_관악","관악푸르지오","서울특별시 관악구 봉천동 1717 관악푸르지오",84500,2004,60,15,4647,1
"10711",2021-01-26,2021-01-01,"2021","11620","서울_관악","두산","서울특별시 관악구 봉천동 1708 두산",102000,2000,85,21,3960,1
"10712",2021-01-27,2021-01-01,"2021","11620","서울_관악","벽산블루밍","서울특별시 관악구 봉천동 1718 벽산블루밍",93000,2005,85,5,3611,1
"10713",2021-01-27,2021-01-01,"2021","11620","서울_관악","벽산블루밍","서울특별시 관악구 봉천동 1718 벽산블루밍",78000,2005,115,16,2238,1
"10714",2021-01-27,2021-01-01,"2021","11620","서울_관악","봉천우성","서울특별시 관악구 봉천동 1706 봉천우성",78000,2000,60,22,4290,1
"10715",2021-01-27,2021-01-01,"2021","11620","서울_관악","관악푸르지오","서울특별시 관악구 봉천동 1717 관악푸르지오",86000,2004,60,7,4730,1
"10716",2021-01-28,2021-01-01,"2021","11620","서울_관악","두산","서울특별시 관악구 봉천동 1708 두산",104500,2000,85,8,4057,1
"10717",2021-01-28,2021-01-01,"2021","11620","서울_관악","벽산블루밍","서울특별시 관악구 봉천동 1718 벽산블루밍",92700,2005,85,8,3599,1
"10718",2021-01-28,2021-01-01,"2021","11620","서울_관악","e편한세상서울대입구1단지","서울특별시 관악구 봉천동 1730 e편한세상서울대입구1단지",90000,2019,60,7,4950,1
